term_str,n,rank,p,i
85x112,1,20274,6.732320253781545e-07,20.502392857485294
cannonade,1,20274,6.732320253781545e-07,20.502392857485294
peaked,1,20274,6.732320253781545e-07,20.502392857485294
outlying,1,20274,6.732320253781545e-07,20.502392857485294
feint,1,20274,6.732320253781545e-07,20.502392857485294
bombs,1,20274,6.732320253781545e-07,20.502392857485294
reëstablishing,1,20274,6.732320253781545e-07,20.502392857485294
constituting,1,20274,6.732320253781545e-07,20.502392857485294
ronis,1,20274,6.732320253781545e-07,20.502392857485294
splugen,1,20274,6.732320253781545e-07,20.502392857485294
verbatim,1,20274,6.732320253781545e-07,20.502392857485294
purge,1,20274,6.732320253781545e-07,20.502392857485294
assassins,1,20274,6.732320253781545e-07,20.502392857485294
execration,1,20274,6.732320253781545e-07,20.502392857485294
festivity,1,20274,6.732320253781545e-07,20.502392857485294
brigadier,1,20274,6.732320253781545e-07,20.502392857485294
anhouil,1,20274,6.732320253781545e-07,20.502392857485294
panicstruck,1,20274,6.732320253781545e-07,20.502392857485294
defection,1,20274,6.732320253781545e-07,20.502392857485294
transmuted,1,20274,6.732320253781545e-07,20.502392857485294
schwab,1,20274,6.732320253781545e-07,20.502392857485294
councilchamber,1,20274,6.732320253781545e-07,20.502392857485294
impotence,1,20274,6.732320253781545e-07,20.502392857485294
idel,1,20274,6.732320253781545e-07,20.502392857485294
marseilles,1,20274,6.732320253781545e-07,20.502392857485294
funereal,1,20274,6.732320253781545e-07,20.502392857485294
adolescence,1,20274,6.732320253781545e-07,20.502392857485294
immensity,1,20274,6.732320253781545e-07,20.502392857485294
terrify,1,20274,6.732320253781545e-07,20.502392857485294
panthéon,1,20274,6.732320253781545e-07,20.502392857485294
spoliation,1,20274,6.732320253781545e-07,20.502392857485294
blaming,1,20274,6.732320253781545e-07,20.502392857485294
impoverished,1,20274,6.732320253781545e-07,20.502392857485294
scrupled,1,20274,6.732320253781545e-07,20.502392857485294
cannoniers,1,20274,6.732320253781545e-07,20.502392857485294
13th14th,1,20274,6.732320253781545e-07,20.502392857485294
reviled,1,20274,6.732320253781545e-07,20.502392857485294
suspects,1,20274,6.732320253781545e-07,20.502392857485294
condemns,1,20274,6.732320253781545e-07,20.502392857485294
forfeits,1,20274,6.732320253781545e-07,20.502392857485294
hewitt,1,20274,6.732320253781545e-07,20.502392857485294
pouredst,1,20274,6.732320253781545e-07,20.502392857485294
parricidal,1,20274,6.732320253781545e-07,20.502392857485294
intrusting,1,20274,6.732320253781545e-07,20.502392857485294
floréal,1,20274,6.732320253781545e-07,20.502392857485294
pique,1,20274,6.732320253781545e-07,20.502392857485294
heber,1,20274,6.732320253781545e-07,20.502392857485294
irrevocably,1,20274,6.732320253781545e-07,20.502392857485294
bandits,1,20274,6.732320253781545e-07,20.502392857485294
escorting,1,20274,6.732320253781545e-07,20.502392857485294
diego,1,20274,6.732320253781545e-07,20.502392857485294
polanco,1,20274,6.732320253781545e-07,20.502392857485294
fomented,1,20274,6.732320253781545e-07,20.502392857485294
grégoire,1,20274,6.732320253781545e-07,20.502392857485294
cadwallader,1,20274,6.732320253781545e-07,20.502392857485294
cocarde,1,20274,6.732320253781545e-07,20.502392857485294
pleasantry,1,20274,6.732320253781545e-07,20.502392857485294
sensuality,1,20274,6.732320253781545e-07,20.502392857485294
rifled,1,20274,6.732320253781545e-07,20.502392857485294
greediness,1,20274,6.732320253781545e-07,20.502392857485294
slaying,1,20274,6.732320253781545e-07,20.502392857485294
halfalive,1,20274,6.732320253781545e-07,20.502392857485294
aspects,1,20274,6.732320253781545e-07,20.502392857485294
slowness,1,20274,6.732320253781545e-07,20.502392857485294
lorocque,1,20274,6.732320253781545e-07,20.502392857485294
vileness,1,20274,6.732320253781545e-07,20.502392857485294
fibres,1,20274,6.732320253781545e-07,20.502392857485294
suppositions,1,20274,6.732320253781545e-07,20.502392857485294
inefficacious,1,20274,6.732320253781545e-07,20.502392857485294
parricides,1,20274,6.732320253781545e-07,20.502392857485294
extravagances,1,20274,6.732320253781545e-07,20.502392857485294
canine,1,20274,6.732320253781545e-07,20.502392857485294
atrocity,1,20274,6.732320253781545e-07,20.502392857485294
tombarel,1,20274,6.732320253781545e-07,20.502392857485294
recounting,1,20274,6.732320253781545e-07,20.502392857485294
hyperbolical,1,20274,6.732320253781545e-07,20.502392857485294
narrators,1,20274,6.732320253781545e-07,20.502392857485294
pitilessly,1,20274,6.732320253781545e-07,20.502392857485294
manes,1,20274,6.732320253781545e-07,20.502392857485294
funeralpiles,1,20274,6.732320253781545e-07,20.502392857485294
deathsong,1,20274,6.732320253781545e-07,20.502392857485294
impassible,1,20274,6.732320253781545e-07,20.502392857485294
retook,1,20274,6.732320253781545e-07,20.502392857485294
zest,1,20274,6.732320253781545e-07,20.502392857485294
sofas,1,20274,6.732320253781545e-07,20.502392857485294
gustav,1,20274,6.732320253781545e-07,20.502392857485294
schiff,1,20274,6.732320253781545e-07,20.502392857485294
belmont,1,20274,6.732320253781545e-07,20.502392857485294
fairchild,1,20274,6.732320253781545e-07,20.502392857485294
tribunals,1,20274,6.732320253781545e-07,20.502392857485294
signalize,1,20274,6.732320253781545e-07,20.502392857485294
fortresses,1,20274,6.732320253781545e-07,20.502392857485294
scoffers,1,20274,6.732320253781545e-07,20.502392857485294
reversal,1,20274,6.732320253781545e-07,20.502392857485294
troisrivières,1,20274,6.732320253781545e-07,20.502392857485294
negligently,1,20274,6.732320253781545e-07,20.502392857485294
fellowsoldiers,1,20274,6.732320253781545e-07,20.502392857485294
legrand,1,20274,6.732320253781545e-07,20.502392857485294
courtesans,1,20274,6.732320253781545e-07,20.502392857485294
pigmy,1,20274,6.732320253781545e-07,20.502392857485294
xii,1,20274,6.732320253781545e-07,20.502392857485294
stimulates,1,20274,6.732320253781545e-07,20.502392857485294
thirsted,1,20274,6.732320253781545e-07,20.502392857485294
desertions,1,20274,6.732320253781545e-07,20.502392857485294
mabie,1,20274,6.732320253781545e-07,20.502392857485294
superfluity,1,20274,6.732320253781545e-07,20.502392857485294
naughtiness,1,20274,6.732320253781545e-07,20.502392857485294
overladen,1,20274,6.732320253781545e-07,20.502392857485294
chargeable,1,20274,6.732320253781545e-07,20.502392857485294
hoodwinked,1,20274,6.732320253781545e-07,20.502392857485294
barlow,1,20274,6.732320253781545e-07,20.502392857485294
manstealer,1,20274,6.732320253781545e-07,20.502392857485294
burglar,1,20274,6.732320253781545e-07,20.502392857485294
perfidiously,1,20274,6.732320253781545e-07,20.502392857485294
hackley,1,20274,6.732320253781545e-07,20.502392857485294
harkness,1,20274,6.732320253781545e-07,20.502392857485294
ducos,1,20274,6.732320253781545e-07,20.502392857485294
runkle,1,20274,6.732320253781545e-07,20.502392857485294
landerneau,1,20274,6.732320253781545e-07,20.502392857485294
guingamp,1,20274,6.732320253781545e-07,20.502392857485294
eightysecond,1,20274,6.732320253781545e-07,20.502392857485294
epidermis,1,20274,6.732320253781545e-07,20.502392857485294
coloringmatter,1,20274,6.732320253781545e-07,20.502392857485294
maim,1,20274,6.732320253781545e-07,20.502392857485294
negros,1,20274,6.732320253781545e-07,20.502392857485294
slothfulness,1,20274,6.732320253781545e-07,20.502392857485294
forthcoming,1,20274,6.732320253781545e-07,20.502392857485294
galilean,1,20274,6.732320253781545e-07,20.502392857485294
disaac,1,20274,6.732320253781545e-07,20.502392857485294
fils,1,20274,6.732320253781545e-07,20.502392857485294
309,1,20274,6.732320253781545e-07,20.502392857485294
carriest,1,20274,6.732320253781545e-07,20.502392857485294
2267,1,20274,6.732320253781545e-07,20.502392857485294
doubtest,1,20274,6.732320253781545e-07,20.502392857485294
despondest,1,20274,6.732320253781545e-07,20.502392857485294
forecastings,1,20274,6.732320253781545e-07,20.502392857485294
wroughtest,1,20274,6.732320253781545e-07,20.502392857485294
bramblebush,1,20274,6.732320253781545e-07,20.502392857485294
highspirited,1,20274,6.732320253781545e-07,20.502392857485294
characteristically,1,20274,6.732320253781545e-07,20.502392857485294
spelman,1,20274,6.732320253781545e-07,20.502392857485294
melodramatic,1,20274,6.732320253781545e-07,20.502392857485294
maligners,1,20274,6.732320253781545e-07,20.502392857485294
tougaloo,1,20274,6.732320253781545e-07,20.502392857485294
décrès,1,20274,6.732320253781545e-07,20.502392857485294
germanamerican,1,20274,6.732320253781545e-07,20.502392857485294
mutilate,1,20274,6.732320253781545e-07,20.502392857485294
circassian,1,20274,6.732320253781545e-07,20.502392857485294
ravenblack,1,20274,6.732320253781545e-07,20.502392857485294
adverting,1,20274,6.732320253781545e-07,20.502392857485294
insinuating,1,20274,6.732320253781545e-07,20.502392857485294
enticements,1,20274,6.732320253781545e-07,20.502392857485294
rewarding,1,20274,6.732320253781545e-07,20.502392857485294
howells,1,20274,6.732320253781545e-07,20.502392857485294
severities,1,20274,6.732320253781545e-07,20.502392857485294
beaman,1,20274,6.732320253781545e-07,20.502392857485294
unshod,1,20274,6.732320253781545e-07,20.502392857485294
torrid,1,20274,6.732320253781545e-07,20.502392857485294
links,1,20274,6.732320253781545e-07,20.502392857485294
swayne,1,20274,6.732320253781545e-07,20.502392857485294
branding,1,20274,6.732320253781545e-07,20.502392857485294
suckled,1,20274,6.732320253781545e-07,20.502392857485294
untamed,1,20274,6.732320253781545e-07,20.502392857485294
kernochan,1,20274,6.732320253781545e-07,20.502392857485294
overhand,1,20274,6.732320253781545e-07,20.502392857485294
noël,1,20274,6.732320253781545e-07,20.502392857485294
sylla,1,20274,6.732320253781545e-07,20.502392857485294
peckham,1,20274,6.732320253781545e-07,20.502392857485294
wrests,1,20274,6.732320253781545e-07,20.502392857485294
disarms,1,20274,6.732320253781545e-07,20.502392857485294
bludgeon,1,20274,6.732320253781545e-07,20.502392857485294
colorable,1,20274,6.732320253781545e-07,20.502392857485294
fetter,1,20274,6.732320253781545e-07,20.502392857485294
prototypes,1,20274,6.732320253781545e-07,20.502392857485294
fatten,1,20274,6.732320253781545e-07,20.502392857485294
valière,1,20274,6.732320253781545e-07,20.502392857485294
baradat,1,20274,6.732320253781545e-07,20.502392857485294
villard,1,20274,6.732320253781545e-07,20.502392857485294
cœsar,1,20274,6.732320253781545e-07,20.502392857485294
exacts,1,20274,6.732320253781545e-07,20.502392857485294
pacificator,1,20274,6.732320253781545e-07,20.502392857485294
illtreats,1,20274,6.732320253781545e-07,20.502392857485294
canal,1,20274,6.732320253781545e-07,20.502392857485294
misdeed,1,20274,6.732320253781545e-07,20.502392857485294
clumsy,1,20274,6.732320253781545e-07,20.502392857485294
authenticity,1,20274,6.732320253781545e-07,20.502392857485294
fabricators,1,20274,6.732320253781545e-07,20.502392857485294
figurative,1,20274,6.732320253781545e-07,20.502392857485294
fabricator,1,20274,6.732320253781545e-07,20.502392857485294
dictation,1,20274,6.732320253781545e-07,20.502392857485294
domage,1,20274,6.732320253781545e-07,20.502392857485294
aliment,1,20274,6.732320253781545e-07,20.502392857485294
remissness,1,20274,6.732320253781545e-07,20.502392857485294
productiveness,1,20274,6.732320253781545e-07,20.502392857485294
disesteemed,1,20274,6.732320253781545e-07,20.502392857485294
bauble,1,20274,6.732320253781545e-07,20.502392857485294
assenting,1,20274,6.732320253781545e-07,20.502392857485294
concurring,1,20274,6.732320253781545e-07,20.502392857485294
foment,1,20274,6.732320253781545e-07,20.502392857485294
concussions,1,20274,6.732320253781545e-07,20.502392857485294
isolate,1,20274,6.732320253781545e-07,20.502392857485294
capfrançais,1,20274,6.732320253781545e-07,20.502392857485294
frimaire,1,20274,6.732320253781545e-07,20.502392857485294
indivisible,1,20274,6.732320253781545e-07,20.502392857485294
accounting,1,20274,6.732320253781545e-07,20.502392857485294
twoandtwenty,1,20274,6.732320253781545e-07,20.502392857485294
mansionhouse,1,20274,6.732320253781545e-07,20.502392857485294
watchings,1,20274,6.732320253781545e-07,20.502392857485294
garcia,1,20274,6.732320253781545e-07,20.502392857485294
exportation,1,20274,6.732320253781545e-07,20.502392857485294
painstaking,1,20274,6.732320253781545e-07,20.502392857485294
vegetated,1,20274,6.732320253781545e-07,20.502392857485294
cultivable,1,20274,6.732320253781545e-07,20.502392857485294
lookest,1,20274,6.732320253781545e-07,20.502392857485294
donmingo,1,20274,6.732320253781545e-07,20.502392857485294
extirpated,1,20274,6.732320253781545e-07,20.502392857485294
inquires,1,20274,6.732320253781545e-07,20.502392857485294
portuguese,1,20274,6.732320253781545e-07,20.502392857485294
joyously,1,20274,6.732320253781545e-07,20.502392857485294
vouchers,1,20274,6.732320253781545e-07,20.502392857485294
defectiveness,1,20274,6.732320253781545e-07,20.502392857485294
halftones,1,20274,6.732320253781545e-07,20.502392857485294
sous,1,20274,6.732320253781545e-07,20.502392857485294
consulat,1,20274,6.732320253781545e-07,20.502392857485294
metral,1,20274,6.732320253781545e-07,20.502392857485294
326,1,20274,6.732320253781545e-07,20.502392857485294
exceeds,1,20274,6.732320253781545e-07,20.502392857485294
lucullus,1,20274,6.732320253781545e-07,20.502392857485294
329,1,20274,6.732320253781545e-07,20.502392857485294
inaugurates,1,20274,6.732320253781545e-07,20.502392857485294
triumphal,1,20274,6.732320253781545e-07,20.502392857485294
credulous,1,20274,6.732320253781545e-07,20.502392857485294
impulsion,1,20274,6.732320253781545e-07,20.502392857485294
aforehand,1,20274,6.732320253781545e-07,20.502392857485294
transgress,1,20274,6.732320253781545e-07,20.502392857485294
expatriation,1,20274,6.732320253781545e-07,20.502392857485294
coproprietors,1,20274,6.732320253781545e-07,20.502392857485294
ochre,1,20274,6.732320253781545e-07,20.502392857485294
emmet,1,20274,6.732320253781545e-07,20.502392857485294
leadingstrings,1,20274,6.732320253781545e-07,20.502392857485294
propound,1,20274,6.732320253781545e-07,20.502392857485294
alighting,1,20274,6.732320253781545e-07,20.502392857485294
dictatorship,1,20274,6.732320253781545e-07,20.502392857485294
conquers,1,20274,6.732320253781545e-07,20.502392857485294
habituated,1,20274,6.732320253781545e-07,20.502392857485294
welltried,1,20274,6.732320253781545e-07,20.502392857485294
wellmatured,1,20274,6.732320253781545e-07,20.502392857485294
comparision,1,20274,6.732320253781545e-07,20.502392857485294
wiselyconstituted,1,20274,6.732320253781545e-07,20.502392857485294
wellgoverned,1,20274,6.732320253781545e-07,20.502392857485294
descriest,1,20274,6.732320253781545e-07,20.502392857485294
contemplatest,1,20274,6.732320253781545e-07,20.502392857485294
eyrie,1,20274,6.732320253781545e-07,20.502392857485294
repugnance,1,20274,6.732320253781545e-07,20.502392857485294
centerville,1,20274,6.732320253781545e-07,20.502392857485294
borgella,1,20274,6.732320253781545e-07,20.502392857485294
315,1,20274,6.732320253781545e-07,20.502392857485294
lenfant,1,20274,6.732320253781545e-07,20.502392857485294
1237,1,20274,6.732320253781545e-07,20.502392857485294
1218,1,20274,6.732320253781545e-07,20.502392857485294
billed,1,20274,6.732320253781545e-07,20.502392857485294
parables,1,20274,6.732320253781545e-07,20.502392857485294
retinue,1,20274,6.732320253781545e-07,20.502392857485294
brilliantly,1,20274,6.732320253781545e-07,20.502392857485294
stud,1,20274,6.732320253781545e-07,20.502392857485294
calculation,1,20274,6.732320253781545e-07,20.502392857485294
stamina,1,20274,6.732320253781545e-07,20.502392857485294
proprieties,1,20274,6.732320253781545e-07,20.502392857485294
irrespectively,1,20274,6.732320253781545e-07,20.502392857485294
bedchamber,1,20274,6.732320253781545e-07,20.502392857485294
imprint,1,20274,6.732320253781545e-07,20.502392857485294
létat,1,20274,6.732320253781545e-07,20.502392857485294
hôtel,1,20274,6.732320253781545e-07,20.502392857485294
république,1,20274,6.732320253781545e-07,20.502392857485294
comedy,1,20274,6.732320253781545e-07,20.502392857485294
pantomime,1,20274,6.732320253781545e-07,20.502392857485294
freetrade,1,20274,6.732320253781545e-07,20.502392857485294
permanence,1,20274,6.732320253781545e-07,20.502392857485294
prerequisite,1,20274,6.732320253781545e-07,20.502392857485294
incompetence,1,20274,6.732320253781545e-07,20.502392857485294
fourandfifty,1,20274,6.732320253781545e-07,20.502392857485294
